Bo_14_4a	Bo_15_4a	Bo_22_4a	Bo_23_4a	Bo_24_4a	Bo_25_4a	Bo_20_4a	Bo_21_4a	Bo_14_5a	Bo_15_5a	Bo_22_5a	Bo_23_5a	Bo_24_5a	Bo_25_5a	Bo_20_5a	Bo_21_5a
chr3,38249483,38250394	1.00528138267779	0.117943269120294	0.741696130161542	0.62555611331788	-1.39456753608411	-0.935074491511611	-1.20427111605873	-1.00478780369654	-0.111005900906207	-1.02028282132844	-0.315396026860066	-0.782492766896893	0.350586657292224	0.631844379009612	1.50714264582607	1.78782788593719
chr3,38265386,38266106	0.902285676797312	0.882425069240563	1.16433325784535	-0.0297637924584169	-1.32581081400952	-0.992666300411733	-1.399275659971	-1.17866946610337	-0.0952707715376055	-0.905680835112717	-0.498223810758148	-0.54457690764942	0.778007447534257	0.594551740602321	1.07870704728	1.56962811871213
chr3,38938540,38939121	0.45287066811573	0.357916232685581	0.969056374063667	0.098861824440197	-1.38857368271829	-1.32774025612271	-1.23781983034943	-1.34548447308733	-0.0477856333167085	-0.436730815225193	-0.621056627163749	-0.282257915295499	1.38874468016498	1.48508132702007	0.867528581918835	1.06738954486984
chr3,38964720,38965834	-0.0594520049995911	0.717293463843192	0.303534257163157	-0.217008425568719	-0.558003801073898	-0.84154033094551	-0.644054050549412	-1.07848948150217	-1.0623084683891	-0.712226797336863	0.128345756519212	-0.809113036453479	0.491424979530127	0.0811375164046593	1.89098123778201	2.36947918557639
chr3,41320411,41321503	0.32639416988354	1.49002863204613	1.12588377694257	-0.685391270948083	-1.01600335263891	-0.881966080339661	-1.42898504059157	-1.1566191056567	0.0620588106426789	-0.914901056327758	-0.136335241246728	-0.448126667756873	0.557553864762665	0.224325419591064	1.1483615441895	1.73372159744815
chr3,43923305,43923967	0.823697700026218	0.861039492601599	1.64328674229718	-0.142535100073965	-1.35384324325382	-0.998238564072339	-1.34445655627689	-0.858327172922537	-0.613552087761657	-0.523856743346972	-0.606703473624799	-0.730486941144808	0.647851657502266	1.31442834651215	1.02850926637811	0.853186677160275
chr3,45288361,45288957	0.902422599150365	1.48356612437684	0.826026100283194	-0.359818659459755	-1.05225744948821	-0.372050789382044	-1.71988026771285	-1.12824534818128	-1.02927440172542	-0.337137657308944	-0.477988859925371	-0.655085001815937	0.888603746732792	0.920603229603116	1.02938624410489	1.08113039074861
chr3,45595925,45596766	-0.0522692110294331	0.485019932041885	1.12358692342417	-0.628201781045241	-1.19183052056067	-1.23601091433282	-1.13848938508216	-1.05914351890761	0.410262771114662	-0.808211778544633	-0.127841144550881	-0.542881166411579	0.434206694228297	1.11492678321867	1.59288893123565	1.62398738520169
chr3,48096660,48097183	0.596920902370027	0.754768728516039	1.2359753904158	0.167376652114066	-1.05100817004957	-1.04782342484753	-0.914142056963322	-1.0150344589333	-1.0750711209742	-0.77000485647053	-0.550745229438964	-0.744595903163312	1.08498801598971	0.367739323392449	1.2080651977516	1.75259101029104
chr3,48480063,48480608	0.96974902795314	1.20662786104914	2.11537471922029	0.90459215325232	-0.913604118719698	-1.05094545376252	-0.396830948358395	-0.935903765872713	-0.923798857337018	-0.934442557833357	-0.812162689087114	-0.79132651367647	0.598509745173834	-0.229908007836967	0.279525820683921	0.914543585151601
chr3,49449085,49449645	0.749395970909285	0.186113949907571	1.2342605715718	0.331239423184561	-1.38157997146928	-1.12133803762215	-0.938912896933316	-0.745453220667984	-0.589798701882525	-0.915286468745882	-0.17804038214153	-0.934296160773717	0.297634717269372	0.683198426160929	1.63959278024775	1.68327000098512
chr3,64699408,64700875	-0.0375615096879502	0.855287707951735	0.531797526457615	-0.401569017899693	-0.857311723291497	-1.07518953183561	-1.0243648549373	-1.33933460828879	-0.507326160417264	-0.734731494181353	-0.189510849397451	-0.436071756859646	1.21626349525044	0.495722267360575	1.43424809335624	2.06965241641995
chr3,67416830,67417954	0.105776159758272	-0.355144265701293	0.0623687696363518	-0.450395867771787	-1.38580743257285	-0.899051359660319	-1.42696788491181	-0.878406734526537	-0.647241624438474	0.479769119287562	-0.190664883289527	-0.13286809399082	1.56742753551957	1.75472950666665	1.2645081030183	1.1319689529767
chr3,72277586,72278564	0.363645410043869	0.146402983558574	0.451839165981332	-0.39352967668246	-1.26117932187673	-0.806646790156568	-1.38610424759641	-0.937328264698686	0.073422232304911	-0.859617429949034	-0.182053650682432	-0.567145747611633	0.688111084724074	0.945478079980629	1.71588145937477	2.00882471328581
chr3,72291255,72292239	0.254021132597882	0.67335150370215	1.03413591377703	-0.527675564622186	-1.16018494021873	-0.989574933849389	-1.293331682626	-0.98134501968262	-0.360586963533151	-0.775304942464102	-0.325199096405867	-0.532711838284038	0.999717945726188	0.675843400492383	1.40736520799669	1.90147987739376
chr3,79280721,79281072	0.572947251511053	0.932028497832264	1.84249947227598	-0.458090260500497	-1.18155945924978	-0.98283583960463	-1.23618042560691	-0.721353327048841	-1.18396937526205	-0.271040277251199	-0.253636684128526	-0.745405732590292	0.625455606658552	0.676440385909847	1.20800705526681	1.17669311178821
chr3,79371731,79372686	0.264847496271917	0.723421969868938	0.270083014975418	0.437220864060822	-0.858426674270541	-1.15036437188903	-0.718113048880745	-1.63538628906485	-1.01862248603603	-0.363485581952717	-0.518288814809038	-0.701151121264893	1.18785979583324	1.33645563034056	1.35980300405448	1.38414661276246
chr3,79655949,79656618	-0.0578453970224742	0.903530484264993	1.11369149896452	-0.285342562861988	-0.933258787212096	-1.3389589992018	-0.693818822837897	-1.29192351882345	0.574443209187972	-1.08842675397174	-0.841119036160372	-0.6404419901629	0.87262773263346	1.39433185497249	1.02873277185889	1.2837783163724
chr3,79798544,79799291	0.787868476073465	1.46266401348275	0.0200861304314963	0.5465861568432	-0.819886330994388	-0.642209260067844	-1.34907060636987	-1.75165544723447	0.0846373426711553	-0.975550195676073	-0.552126246881226	-0.717503100343733	0.452028409046393	1.08435660497402	1.16045841865485	1.20931563539028
chr3,82943088,82943753	0.2344599574235	0.361015657471126	-0.0512429669925704	0.119642641479201	-0.9446410396022	-0.872873298782359	-1.01519802348594	-1.24770248729911	0.0357669909840984	-0.945017573830315	-0.834484576478578	-0.649543938610295	1.30770887992753	1.6182608262892	1.27408426332743	1.60976468817928
chr3,94112602,94113305	0.179488537213638	0.411956115433579	0.162402670717325	0.140701727563186	-0.700661680745854	-0.697466274840693	-0.750794248122936	-1.04303538658424	-0.535797657970937	-1.18398227022492	-0.617577418250662	-0.889780471489404	0.929016980201736	0.661228282551241	1.63455367388361	2.29974742066533
chr3,94125886,94126348	0.683489225404498	1.2323774558563	0.766976695093569	0.166821998600318	-0.835951375521159	-0.78163397047978	-1.02172322144544	-1.12638410682517	0.338382286283743	-1.40438472837466	-0.967662172579058	-0.884235131600428	0.610564182501557	0.409998170514411	0.92081140715429	1.89255328541701
chr3,94143299,94143896	0.944329909111753	2.00771630863732	0.275895505368931	-0.256480207031173	-0.959184058946717	-0.32273508414541	-1.70323445631967	-1.4610688133617	-0.311808131852303	-0.589406148049581	-0.474450281812539	-0.529569782540643	0.63217325494495	0.855651982789698	0.904938963637438	0.987231039569645
chr3,98539982,98540687	1.35370757807043	1.13396267528525	0.100995018870731	-0.0512952829494728	-1.18036385481026	0.00675641707571874	-1.80859906556146	-1.19650799701562	-0.139671978342119	-0.955882620220454	-0.301104018411698	-0.669911876668866	0.42221931542715	0.532520661960925	1.22117253737414	1.53200248991561
chr3,100770897,100772657	0.615036541000458	0.822992707574607	1.68229842978895	-0.172690187321053	-1.2021328098058	-1.05097656648685	-1.11975061644972	-0.815878875283004	-0.251185086599146	-1.13138009163963	-0.38800050071883	-0.615005951582261	0.700126939954515	0.102928203472033	1.05388722686021	1.76973063723552
chr3,100787587,100788394	0.797949610212071	0.678671159958926	1.18080985146477	-0.0791987239269568	-1.26902201046521	-0.843394642005083	-1.3616024207373	-0.846605578981558	-0.338055983337159	-1.06956064869182	-0.375242936590096	-0.612341161121621	0.828938730943033	0.203492532916717	1.174369289152	1.93079293120929
chr3,109137792,109138569	0.315579807355353	0.147794171872904	0.687323270749077	-0.461201244628852	-1.16865767626862	-0.870787947206318	-1.22369738847614	-0.834319450323333	-0.512143055420155	-0.673320224288183	-0.192262912660348	-0.418645422842446	1.15277809976903	0.287698930643257	1.40600137680428	2.35785966492049
chr3,115099167,115099872	-0.0639811072468403	0.667948995402776	1.19394470185713	-0.380640995424422	-0.959431888430378	-1.13654325018089	-0.805032973659314	-1.07700512934317	-0.386473734782254	-0.762526993160007	-0.879579775766282	-0.433677045943959	1.97695712300481	0.951583983596199	0.687155317229295	1.4073027728473
chr3,116515043,116515772	0.242672715417642	0.437502892373211	0.99156710051384	-0.369513549539469	-1.27262394349317	-1.14374598322919	-1.22899328741502	-1.06571844005467	-0.248014344008766	-0.638283084804549	-0.26666712878424	-0.600573745868026	0.75184796320539	1.20558144287024	1.58322723334812	1.62173415946864
chr3,116535877,116536577	1.05832753912692	0.903565682564658	0.974365346044356	1.06798090743609	-0.964245636756648	-0.863474520499927	-0.747217823990351	-1.0673890708953	-1.17925660966937	-0.983312249671891	-0.768990290646495	-0.972400423789783	0.781994734409631	0.365289202980929	0.98096319629901	1.41380001705816
chr3,116795267,116796187	0.718907638201966	1.09099364233988	1.19844670444316	0.0674645889746918	-1.17296532973502	-1.02454186382451	-1.21809171923321	-1.2574491235009	-0.619762592963319	-0.533886226220852	-0.848249293511593	-0.273111482765032	1.79625782387509	0.54552565329418	0.446588653629779	1.08387292699569
chr3,117299451,117300327	0.399630673092402	-0.17496136388787	1.02596177082343	0.313662587528912	-1.48034257753426	-1.41541601719019	-0.827736429610245	-0.972716353756689	-0.486185139924846	-0.386244666385325	-0.346963304976462	-0.695211548335443	0.715662138371296	1.60285226030798	1.507139841635	1.2208681298423
chr3,118259500,118260143	0.663690701482267	0.573867038877795	0.485633760873634	0.0933092427022971	-0.946391260612176	-0.54093088156203	-1.0986662602983	-0.840921030871266	0.283832761289362	-1.45608609844062	-0.854429353719372	-1.0176129083853	0.381916821760072	0.822190599963561	1.4591540959681	1.99144277097197
chr3,124851418,124852192	1.2906019109649	0.932535847148171	1.07914019639103	0.840626289840138	-1.17520084820057	-0.77256560340389	-1.08515197790989	-1.06475814105856	-1.62472835950049	-0.0692991036379657	-0.626268943386642	-0.871126577917741	0.879418842125367	0.638068385215174	0.844647875099238	0.784060208231738
chr3,125385930,125386301	0.604001882360594	0.518822541662837	1.32755173532354	-0.782750204003161	-1.38622460248865	-0.776068591594438	-1.63354196142986	-0.631623565730368	0.51251671028903	-0.827446526083744	-0.472120226786834	-0.602887794043698	0.414241482384715	1.40359129889869	1.21725611592382	1.11468170531753
chr3,125573848,125574741	-0.0504641879081418	1.13713381812308	1.06727194849215	-0.979542296544011	-0.988531502649238	-0.901439429145019	-1.35285976768759	-0.966881214896533	-0.0696032801073006	-0.769552016275615	-0.249194577580184	-0.460126041434039	0.792629082359718	0.615958103070647	1.33123650090108	1.84396486128099
chr3,129575760,129576480	0.975819346855318	0.792097621224528	0.615865985627167	0.224239351304545	-1.43782180157705	-1.03865608532853	-1.56058652051154	-1.44583485872017	-0.531097023434844	-0.33950912158121	-0.114971053527661	-0.311092625039397	1.01545290027133	0.538338590146544	1.1297475808412	1.48800771344977
chr3,130906721,130907322	1.08597557399687	1.05658790828475	-0.00429612990501545	0.990167310270271	-0.751441961519968	-0.415538946745965	-1.00392279760809	-1.21933313208627	-0.680208946359974	-0.988948565147698	-1.22202489228431	-0.884074403481418	1.33327107340379	1.49722053419	0.482788842194544	0.72377853279848
chr3,131872358,131873083	0.689602508101853	0.714914887905002	0.811196889207709	-0.216695059279441	-1.04688494443589	-0.641310352713429	-1.26329144191216	-0.849965489909949	0.142951491598811	-1.27184424923536	-0.53106455259565	-0.864789170162171	0.305655007027756	0.466445453066495	1.47377009314734	2.08130893018909
chr3,131897768,131899319	0.637163254506755	1.67737827752561	0.726145667892041	-0.0863824091951967	-0.942088710512165	-0.884924059691119	-1.30507027376291	-1.42541972555264	-0.0861195681675938	-0.999337114847184	-0.329180835882021	-0.464684095620902	0.715269643047287	0.0567392028272819	0.954395504010138	1.75611524342262
chr3,132390297,132391010	0.629287238431005	0.781408464040227	0.709562949473328	-0.370371826873954	-1.36317261650993	-0.925361242747418	-1.60875103519164	-1.24812853718655	-0.0681549040630268	-0.627565495044405	-0.228004220730647	-0.331800020713883	1.00575944854157	0.713445482849545	1.22788208038422	1.70396423534155
chr3,135868160,135869284	0.071309801363845	-0.0379339236817893	1.046608207264	0.102822611250236	-1.24891846867716	-1.37886486176044	-0.637030185305814	-1.04185577164363	-0.522273145568121	-0.713455922008959	-0.0175965405623013	-0.436377049441068	0.946499503785739	0.195098516805719	1.45713101519481	2.21483621298493
chr3,139132862,139133975	0.814485294849281	0.687075982319189	-0.122657741823001	0.774885551166987	-0.890022047977192	-0.577071887626343	-1.08534774471962	-1.34526780933386	0.100791938123117	-1.00023204514011	-1.1024631308321	-0.806392143522824	0.932993625670209	2.03228928953011	0.793227528182209	0.793705341133954
chr3,147036207,147037021	0.546379428233219	-0.00980787837009526	0.0119920461551238	0.287895779413228	-1.44942023440317	-0.984953127233449	-1.43397721948371	-1.34617788803659	0.0190084278645799	-0.337751677802815	-0.417287048364186	-0.265696054472164	1.26127147569715	1.59079996220048	1.22141610515066	1.30630790345175
chr3,147109876,147110394	0.454448227811273	0.777837790845497	0.486756110006777	-0.126894354621853	-1.18380997142004	-0.998211024096505	-1.37764228710538	-1.36480668865093	0.0763646676300593	-0.780139727593239	-0.661393116256071	-0.384027601059701	1.38142304861747	1.15623013973989	1.0519378297426	1.49192695641015
chr3,147380038,147380650	0.334523123187536	0.686800491886633	0.583055759465123	-0.290640831420585	-1.0483722286504	-0.814237198615894	-1.27937933336581	-1.10423825078269	0.189025217917006	-1.04803844269195	-0.360073349967905	-0.822626812309368	0.317476613416404	1.29022827160917	1.70711263960203	1.65938433072069
chr3,152947080,152947576	0.560779741566384	0.584704647955643	0.632273313962089	-0.226724402327972	-1.32417496984706	-1.07497233816354	-1.4458759373313	-1.30040739731375	0.0287921664721523	-0.487221754923835	-0.502583927160873	-0.441783849238997	0.977446817302409	1.68029541458704	1.18646022272151	1.1529922517401
chr3,156228381,156229162	1.02229423700079	0.593500289807139	-0.290584911216361	0.793271891940474	-0.951222485917898	-0.341114865003626	-1.23945327761942	-1.25788522357046	-0.0401031937154532	-0.99027926032334	-0.95880042181469	-0.851962576152405	0.644388487410569	1.9747868406375	1.03258683056019	0.860577637976993
chr3,157799527,157800552	0.456369880834594	0.376462426693539	0.954726565082177	0.370966766873839	-1.48528226805535	-1.51004750200903	-1.14960492423898	-1.50902796226275	-0.00548070237356502	-0.494818509826354	-0.206085547662079	-0.214268621655347	1.0644142969891	0.731830115844297	1.10717638933191	1.512669596434
chr3,159503878,159504489	-0.14842212235472	0.515407082287598	0.252915051191233	0.17372116169583	-1.01545861973509	-1.48595659562205	-0.613110425063219	-1.72575742792154	0.132294539345412	-0.690756216495978	-0.309804473504638	-0.390577332068736	0.996146534009447	1.22321022480789	1.41871241768739	1.66743620174118
chr3,159610573,159611458	0.607587885865029	1.24849936300213	0.0271209716397165	1.07874514263266	-0.837277985632083	-1.06189164162585	-0.890014632575255	-1.78435464670093	-0.999390913636948	-0.141671991213604	-0.771837122110544	-0.445225060341627	1.44327721805643	1.04987085235796	0.65238495975441	0.824177600528513
chr3,160565226,160566050	0.66951313773926	0.504185321055727	0.247764035077786	0.110175263727467	-1.42749939643674	-1.03425641433193	-1.56389873913411	-1.49860875367797	0.276223606951856	-0.439195892204406	-0.118625937992646	-0.402322906878514	0.572925782585757	1.47711780822819	1.41441192704784	1.21209115824242
chr3,165136543,165137460	-0.0577522521220968	0.156285482356066	0.212120482777918	-0.226417736401942	-1.16005967736146	-1.21772002177889	-1.03936091981296	-1.33490182476109	0.152213636414374	-0.282152114856707	-0.147104942715993	-0.540562368566707	0.595047446176734	2.09272769658925	1.64535576838699	1.15228134567651
chr3,165205816,165206732	0.935239145736749	0.97234667737438	0.512348843798217	0.501370133868789	-1.29907744955207	-0.993617328069182	-1.42833036239681	-1.57703589659255	-0.891400331734843	-0.099675703364141	-0.264885575838086	-0.50641983401493	0.924748355572965	0.921946662963322	1.14717222088848	1.14527044135971
chr3,166122311,166122821	0.645238017291754	1.2991203626428	1.07702157649986	-0.592898607796268	-1.20822893332692	-0.818290752883641	-1.71917110305605	-1.14827570057623	-0.211202133353078	-0.642600020286595	-0.267294513542535	-0.399098980241439	0.803857318060912	0.675138867026408	1.09690339557099	1.40978120797002
chr3,168422358,168423260	0.784530474835402	0.185064170438531	0.239900857327827	0.765879375346024	-1.45197774784879	-1.1037279065475	-1.27866595774337	-1.46630240485964	-0.309371709709639	-0.538663763535616	0.0118921077602668	-0.424282050990505	0.76862116226172	0.666980070854738	1.4498619469632	1.70026137544735
chr3,174722620,174723463	0.139559223629718	0.967398373171017	0.879543571215816	0.28180460490138	-1.12817728020635	-1.60047509362725	-0.720617166686333	-1.70196482505114	-0.469805410622273	-0.171875625098076	-0.223788685435724	-0.608887732618267	0.573748636125816	1.50396210847188	1.34099614178869	0.938579160041091
chr3,176052831,176053592	1.34194342067722	1.0551219468103	0.316235357060882	1.20567437100994	-1.08144063708293	-0.66712156157565	-1.17010569326375	-1.42484943523087	-0.21746318179569	-1.14327169516433	-0.688804971337858	-0.674478526792283	0.684612713965122	0.228142770843452	0.790448879025986	1.44535624285046
chr3,176609947,176610757	1.36062001376262	1.05505784158152	-0.208225193318352	0.0821869281918863	-1.21584491604876	-0.0295958471990698	-1.88113883186353	-1.37982911879392	-0.553931564125328	-0.357490347863204	-0.301859702728839	-0.577355637264647	0.632591284787537	1.11329550575289	1.19302880032775	1.06849078480144
chr3,176629177,176629954	-0.0533770350518027	0.382945396868602	0.316152824226713	0.203529636627365	-1.22134161498135	-1.52375963368683	-0.822691628084406	-1.70379947629537	0.150887489545271	-0.388188653262052	-0.468785816188456	-0.0631304936014163	1.57244108735148	1.23638475934187	0.992968115149608	1.38976504204077
chr3,176808671,176809411	0.180975808566988	1.02121852088927	1.2407222579878	0.506324861308437	-1.05229020479791	-1.61860669480975	-0.362196084556197	-1.61730241089555	-0.708856599219228	-0.423814020770309	-0.673511762589172	-0.566521139131499	1.0863323029828	1.15947037477376	0.87862524377094	0.949429546489634
chr4,4532362,4532921	0.319624327443594	0.928547119802963	1.48113701336283	-0.527933728308293	-1.08905297826446	-1.08620432052224	-1.21523197953815	-0.982133974103347	0.138361255696122	-0.992450513819287	-0.622260880481157	-0.677524290759336	0.710786674828495	1.06950411166603	1.17645827591031	1.36837388708592
chr4,6290928,6291752	0.471926273328875	0.108498421024927	-0.129142740761344	0.161882779868705	-1.29720464506161	-0.800259889307116	-1.41870088128233	-1.30629688206	-0.290226069427755	-0.316487301529636	-0.187081296544999	-0.552232125750846	0.834659321054612	1.64437289803121	1.64675108970321	1.42954104871409
chr4,6602291,6602649	0.453259252615205	0.754084505813878	1.43951468955446	-0.183136279040434	-1.16203178164959	-1.11422941488538	-1.0984941058231	-1.0648914667985	0.316797686920031	-1.07862775060805	-0.809852610759766	-0.713731504965815	0.710534626826371	1.29263309787216	1.00031745441974	1.25785360050878
chr4,6603744,6603999	0.230383327801147	1.56282352678229	0.498959732199163	-0.322716391689293	-0.845709615171547	-0.919719688607429	-1.26487234300087	-1.4788774724831	-0.240162964062518	-0.737428690130359	-0.509782827486961	-0.616656128471346	0.828227563966441	1.16852744047463	1.26453880464833	1.38246572523142
chr4,10061275,10062225	0.211625013587852	1.24577830954412	0.131270808693116	-0.103624121375252	-0.743105395449685	-0.913289676894996	-1.14696552856826	-1.58225632796333	-0.358209280445577	-0.770884157520979	-0.362151900747877	-0.651773039470886	0.822634735607293	0.995778974768267	1.50721815740183	1.71795342883437
chr4,22225755,22226257	0.533594347510908	1.7926973633212	1.24149802118537	-0.340437338802705	-0.930951936238327	-0.928411175186242	-1.31555229772401	-1.2133123184313	-0.296713744382382	-0.900262441302385	-0.306376855061311	-0.61263427844162	0.428750726402789	0.32711308389601	1.06475969005507	1.45623915319895
chr4,34836900,34837652	1.02007720467144	0.230639623749997	0.893171435219063	-0.222916504877169	-1.58293466189702	-0.617840593482889	-1.77197609459797	-0.612219242856847	0.0528164104742771	-0.921247967702252	-0.426803306407438	-0.306989681059372	1.16370751106609	0.368140658198305	0.979474870152484	1.75490033934931
chr4,53067000,53067678	0.719544788013293	-0.0420071693027448	0.809117364322571	0.529103572013501	-1.44649032527317	-1.15286114365901	-1.01147209629613	-0.940004124745045	-0.583811302459583	-0.591836911818	-0.783745918116364	-0.59727732046888	1.41561508493067	1.35180883519376	1.05473172481797	1.26958494284717
chr4,54892451,54893116	1.516381604918	0.607419169955485	0.799217387637435	1.16209372389223	-1.35557880949918	-0.907722442580754	-1.2459274776899	-1.27230645584943	-0.146170692745929	-0.97748887109319	-0.520726625485614	-0.71717159783463	0.352746899819064	0.580181411812022	0.943240159729205	1.18181261501519
chr4,54936324,54937190	0.67628193628442	1.30712394776874	1.3205014837008	-0.382086032801709	-1.2776692023432	-1.01487487055364	-1.51806201232275	-1.25818671152263	0.122302158742061	-0.761365413878212	-0.492597005219811	-0.323492882746304	0.938312304505504	0.627463484838488	0.789081703838407	1.24726711170984
chr4,56302229,56302707	0.956915995006435	0.0460413868732085	1.52366385440628	0.65580489007899	-1.40554636142375	-1.06266718232691	-0.807812736658486	-0.442329014405092	-0.614575921915299	-1.114265631439	-0.446149352335614	-1.01227396053593	0.215063893204974	0.662736164250464	1.40175106079992	1.44364291641981
chr4,57781839,57782427	-0.450491020790424	0.0963902312903797	1.29511235065848	-0.432794466307168	-1.18616641936239	-1.60492718256134	-0.430279499163734	-1.22260495430773	0.174444920555072	-0.650525858447483	0.141041757836162	-0.378680679491515	0.559648332642973	0.669488231285857	1.58220839400867	1.83813586215418
chr4,57791172,57791816	0.34814104364571	0.015372411169662	0.58257418171016	0.346419990068065	-1.22290030007195	-1.22047912742987	-0.839776909779641	-1.12944226799931	-0.14524784796347	-0.799324397585344	-0.591074117851551	-0.745351372240313	0.740872354871034	1.79476052241845	1.51283100765861	1.35262482937976
chr4,64139265,64139821	0.641702449864338	0.751273212420639	0.772423051125603	-0.205188628297649	-1.00729665708413	-0.591938310172517	-1.25047369369247	-0.850464830392977	0.00544886079543885	-1.31239159891972	-0.745103325138134	-0.759752994289203	0.896607356142003	0.353979621647344	1.15050610789894	2.1506693780925
chr4,66798592,66799485	1.07617811027081	0.662983101664187	0.994698744376073	0.270081770698913	-1.29874930983487	-0.65161713399606	-1.35953799117526	-0.925228715745192	-0.862943061011892	-0.492280486218355	-0.526623334305835	-1.01591346567914	0.331526910329722	1.59715760626065	1.37063716272523	0.829630091641023
chr4,67117000,67117470	0.279224573273685	-0.0455367232927606	0.150878848263967	0.499833186961444	-1.05421320776074	-1.05079756288483	-0.693007259902315	-1.1427364089354	-0.414121897845789	-0.827810196835284	-0.427502353978266	-0.896588156547292	0.601610455579809	1.55644767115296	1.82463358757034	1.63968544518047
chr4,77876856,77877599	0.0105678699407877	-0.451072577946362	-0.162187632133632	-0.0235673118037977	-1.20827806475342	-0.949816044232538	-1.00644511428994	-0.986093740504043	0.490346430240668	-0.908349859737057	0.00336983101884767	-0.347129500963945	0.851163468221445	0.733274708504232	1.69780247085493	2.25641506758383
chr4,79346743,79347490	0.333688055716931	0.471374272993069	1.24133805095641	-0.365626815559136	-1.19615897742771	-1.02901491124455	-1.1349693275452	-0.810203643095703	-0.19640313032991	-1.03851882364968	-0.212833714941325	-0.632100373112663	0.621301808613338	0.407459419682241	1.47414737928018	2.06652072966371
chr4,80051004,80051623	0.712245296441409	-0.298565793314592	-0.140579701653587	0.610262848744849	-1.4210796145568	-0.868859065012528	-1.34419709285953	-1.19765545819656	-0.645047608189774	0.249601697758114	-0.596781190692028	-0.132493600860772	1.76887471266908	1.60052586304256	0.822860928967901	0.880887777712257
chr4,80137668,80138800	1.28173249002284	0.768853707247353	0.0378969845429715	0.824813617822173	-1.02346695922398	-0.30657082062453	-1.36267042181907	-1.21006513133305	-0.98585147814099	-0.692464116707772	-0.876287498693754	-0.595445993720154	1.56599398339582	0.508344548033797	0.71276707906595	1.3524200101324
chr4,85833778,85834613	1.61370091937981	0.375180345916634	1.13678634895875	0.1982004599176	-1.53162571473257	-0.831310911882341	-1.59920415886408	-0.980450706310759	-0.620909140420064	-0.432662331998984	-0.263468798091431	-0.598487010386602	0.553489348610244	0.736058456147522	1.11385674280503	1.13084615095125
chr4,98899917,98900849	0.194539439669147	0.549279535061729	1.14894886126571	-0.335206683644865	-1.32703783842099	-1.37867358238494	-1.20977945855811	-1.24454083231429	-0.664184813335333	0.029430556765414	-0.210923635652251	-0.397161437767389	1.06251729986965	1.30309179080441	1.30348228738591	1.1762185112562
chr4,99707196,99707905	1.74034589668759	0.652477064068958	0.886766612871176	-0.188697344718421	-1.45552579911278	-0.0141674880341616	-1.80467160632551	-0.568423601870261	-0.297920321353059	-0.887977248498607	-0.8795684899186	-0.52189322194169	1.15675522674309	0.587022657703601	0.527478826048532	1.06799883765014
chr4,104514402,104514882	-0.163002503788848	0.581396797822922	1.6215225011132	-0.369495695444751	-1.11326017650838	-1.58647206028537	-0.54472273734651	-1.19601792968847	-0.45553351485512	-0.460477822621901	-0.420262274341139	-0.546592535858133	0.922526899550617	1.21401286862434	1.24758262172021	1.26879556190733
chr4,108149802,108150473	1.02801963579565	1.48879538663373	1.52193726197138	-0.0806510690511281	-1.24458556389562	-0.910673568246167	-1.47211108667436	-1.18535081341765	-0.743826446024873	-0.24197309581525	-0.381259340184794	-0.646214675159179	0.397343440943182	1.00441498797545	0.869249622842867	0.596885322306764
chr4,122707066,122708161	0.68224268941746	0.487119011695484	-0.0218129583402376	0.652961408613828	-1.26301103549751	-0.978029500750823	-1.31831583901319	-1.60378023188596	-0.265350276715123	-0.567116741621866	-0.246698929678234	-0.477101508267784	0.918797331482001	1.03175892363251	1.40088708827136	1.56745056865809
chr4,122988094,122988719	-0.299691192472325	0.176855894121246	0.227899885598192	-0.546701753405205	-1.15544585171535	-1.30410100075493	-1.09771617877814	-1.37087468771584	-0.28738544207327	0.121352043636419	0.0410740876032845	-0.211231777938208	1.13264336477078	1.54921493339457	1.57872124947965	1.44538642624913
chr4,123120216,123120532	0.797914997700705	1.67627648881517	0.980277318610697	0.173682719539439	-0.961365056339592	-0.887951360443125	-1.21728421711521	-1.36967767282946	-0.892571649181464	-0.458395687116111	-0.574244415661813	-0.832889390904994	0.480182259939886	1.15911514754226	1.08779469902246	0.839135818421158
chr4,130052853,130053649	0.0930541096424963	0.42347016534983	0.246235175691253	-0.162690538815179	-1.08183218166296	-1.01807162688615	-1.11279794268449	-1.28918358240103	-0.280556017462944	-0.664723345721542	-0.0798159023378247	-0.533461194373088	0.831206870473228	0.772529283052911	1.72618018002736	2.13045654810813
chr4,133923490,133924208	1.30863507977603	0.614231511568079	-0.212189117009455	0.663572427122845	-1.36052611142359	-0.54429452305512	-1.6608449926017	-1.50112148371028	-0.303324827699779	-0.443405981934857	-0.505687634180274	-0.267404187900165	1.31643584782271	0.822835764922723	0.823198822259539	1.24988940604329
chr4,138582953,138583821	1.06242138657016	0.919195423503535	-0.0686825987878096	0.0793987662504162	-1.06097078417909	-0.0373397804918562	-1.68322104929198	-1.18232256818427	-0.831679580431802	-0.628159842516924	-0.179102944138746	-0.825197465849266	0.441908842233398	0.85219045126913	1.59928145798504	1.54228028606006
