logFC	logCPM	PValue	FDR	Bo_14_2a	Bo_15_2a	Bo_22_2a	Bo_23_2a	Bo_24_2a	Bo_25_2a	Bo_20_2a	Bo_21_2a	V1	V2	V3	V4
chr9,19977490,19978362	0.181573362947694	1.91998483852142	0.410033406190275	0.605435237351564	3.8875278488761	3.48534465638047	5.2353266972215	2.68765156976042	3.26664216679564	3.07471406632955	3.26304117222912	3.87786985666116	chr9	19977490	19978362	Pla2g7
chr9,21337990,21339562	-0.103308286402058	4.1915947807651	0.327469765503398	0.526268004319503	16.1053091484304	19.0902595242853	19.8235759093742	14.7342867785176	18.198862706113	18.4438395351407	16.6905643187246	21.604274212598	chr9	21337990	21339562	Ptchd4
chr9,47385250,47386998	-0.480127141918954	3.17628065164762	2.93673721591926e-05	0.000393629721212069	7.40480148415111	7.34026746589328	8.35213265116038	6.48678393152891	9.98633482086538	10.1535250105225	9.9753562005828	11.1709656923052	chr9	47385250	47386998	Slc9a2
chr9,69496355,69497303	-0.301261779572657	4.30771784188959	0.000239134086780905	0.00224369282615384	16.475572535985	19.6420308652902	17.4305435748568	16.7724109127863	21.2780101370061	22.7261312491024	19.6732414128819	22.987405356186	chr9	69496355	69497303	Nrp2
chr9,82555099,82556121	0.155315481652055	3.33822309298318	0.228164081681394	0.415298578519064	9.90385597309439	10.3681330256293	12.576214829876	8.98885999041919	9.23923707906922	8.47858429057614	8.95021553967609	10.8948286802049	chr9	82555099	82556121	Des
chrX,72132975,72134138	-0.409495095464964	3.72451903503041	9.47054121254114e-06	0.000151428048570225	10.4591963078564	11.5625103067228	11.0083711690542	11.7681669959255	14.7450301642321	14.531795644553	14.4499657202264	15.7866413345103	chrX	72132975	72134138	Cited1
chr10,110584822,110586009	-0.129052016416237	6.90321112380407	0.00226525230501268	0.0136044828318223	117.829052430337	106.521975837043	116.698914001273	115.644603322139	125.049087264702	121.001240645815	130.781783457786	122.59253799121	chr10	110584822	110586009	Rab40b
chr10,23660037,23660570	0.108630954467053	3.33841121747906	0.442796625997592	0.635382735482958	8.79302617335875	9.72419487510449	9.63057242025046	13.0647506002776	9.79794618804702	7.9212877424473	9.88038386781819	10.6173519583471	chr10	23660037	23660570	Ebf1
chr10,38836782,38838755	-0.0923589095615177	5.41078731263389	0.150258649001688	0.31448026919537	43.3182572851291	37.7974079419534	39.2621727652283	43.6442906481843	44.1398336830779	43.5002700019705	46.7913402968866	40.4315332398916	chr10	38836782	38838755	Sowaha
chr10,46720532,46721514	0.00305130848653432	7.59992121002501	0.943535196197728	0.984398971873923	202.891799895243	182.864037981176	200.920486849138	189.405589255325	194.105975530957	190.767651577676	200.976113006229	188.596813987359	chr10	46720532	46721514	Drc3
chr10,83332705,83333469	0.0509916858187177	2.56976378435706	0.736325984387064	0.86080836856327	6.29413920485418	5.04354473104658	6.51626350890997	5.55994910455178	5.69245484385302	5.21740943719586	6.15102008286402	5.53868924530231	chr10	83332705	83333469	Nxph3
chr10,83407543,83408332	0.0941585312574248	3.10410533664089	0.483275804978966	0.670893993662072	9.34864400469128	9.17736807079013	9.08387759591684	7.13561884897202	8.02595775328769	9.21899879345928	7.64532047128041	7.66149581720948	chr10	83407543	83408332	Ngfr
chr10,86303150,86304161	0.173344491266949	5.1371374506109	0.0200358908864218	0.0734532628875048	40.7266841787913	33.3917085419095	40.1898515995509	34.1009396706485	33.0351766059203	32.3231444500135	35.0466306460197	31.2009277362408	chr10	86303150	86304161	Ppp1r1b
chr10,86931909,86932563	0.0382475120143389	5.67939275708367	0.415826665165058	0.610833689668354	51.3707953705296	50.8316194686553	50.7317149895522	54.0227830230196	50.858873369408	49.3694973829378	51.1761024517022	50.1264383401532	chr10	86931909	86932563	Top2a
chr10,86950317,86951177	-0.246984679488504	2.37116229086436	0.10305289521716	0.242357557915176	3.98000103491849	4.95637023644151	3.94242301983834	5.37422475544572	5.50565778149924	5.40264702270318	5.12792162162524	5.63141773393427	chr10	86950317	86951177	Igfbp4
chr10,94170536,94171366	-0.085605034341289	2.81739571019032	0.568314501222519	0.740670869845797	7.40489891920683	5.9615611709652	5.96057422413899	7.32024029216998	7.18534283516232	7.3579879316551	7.8282709227572	5.90671141205153	chr10	94170536	94171366	Ace
chr10,97581715,97582492	-0.138451624958953	4.30873689144979	0.202564523701943	0.384197250472025	20.0856660202769	15.1299543440824	18.1633950581828	21.4046842843242	20.9030139020599	18.6331192511005	24.0430638619239	18.7381075320623	chr10	97581715	97582492	Rgs9
chr11,33908542,33910366	0.167291083341656	5.02105861775064	0.00920127508894206	0.0408202665326038	34.247218404123	36.8003221163024	32.7488544132832	32.8033453099462	30.4224522351886	32.877250140095	28.9005280367095	29.4474681923326	chr11	33908542	33910366	Cbr3
chr1,142086702,142087512	-0.116781495861628	5.93572453601186	0.0137233942609955	0.055255916153868	61.2748955131978	55.1402954267459	59.0829241330202	58.7489847362322	63.55110650744	63.1544991271484	66.27536841706	61.018416383147	chr1	142086702	142087512	Prc1
chr11,82193716,82194984	-0.137510846790978	7.22456269219102	0.000233319161710403	0.00220046571882006	138.192012490124	140.661752991686	138.435997849245	151.782982554266	157.33748367324	151.92622395718	157.911852641077	158.780995134445	chr11	82193716	82194984	Etv5
chr11,88424089,88424813	-0.461482126599817	2.02649800944965	0.00564572878514642	0.0279177477830746	3.05444819620608	2.93479602304177	3.21065883130404	3.89166185884174	4.47954153115744	3.82087220137775	4.84641504790693	4.89313510353473	chr11	88424089	88424813	Spag6l
chr1,189959623,189960497	0.0751242652078069	3.33163685447945	0.588596729120956	0.756607982620874	8.51533258777388	10.6454737581679	11.288343927639	10.1003993103265	9.51905045866848	8.20026627433923	8.85782472946067	11.9112253503122	chr1	189959623	189960497	Crym
chr1,190680569,190681503	-0.0751658499883475	3.36954183805879	0.505348173063683	0.689602497103277	9.25592624532898	10.4622132233574	8.7114127705772	11.1193003565121	10.5448664963718	10.6184127768348	10.1615551782122	10.3390812569225	chr1	190680569	190681503	Vwa3a
chr1,208020112,208021131	-0.0428926937966584	5.43381812160523	0.513698853084055	0.696383247254926	38.5972766835245	43.4028696727409	41.9252738403835	45.6827929876213	43.9534540773685	40.7093686205359	42.6026132202962	47.4519129368407	chr1	208020112	208021131	Mki67
chr1,219167625,219168460	0.254290588454382	3.72410051136162	0.00744120179516766	0.0345877250813453	13.0508418260016	14.4064860286346	14.3121988233322	14.9187046357905	12.0379196034644	10.9934039700212	11.6529673090371	12.832702190881	chr1	219167625	219168460	Aldh3b1
chr1,219439362,219440422	0.0449169648995273	6.23886660878981	0.348904162603963	0.547532317732508	75.3438122913595	72.5742878826976	78.9017381402138	79.2274333805931	74.7488995391801	69.0271500021712	76.437075427156	76.4371776282436	chr1	219439362	219440422	Tbc1d10c
chr1,220264976,220266261	0.0110999762207095	4.58319949251489	0.897445544055625	0.958631481223316	25.9169951726766	21.6488299588708	23.4849581766898	24.463176422205	23.8896044016206	23.75259100677	25.631340095737	21.5073312584956	chr1	220264976	220266261	Npas4
chr1,221771982,221773379	-0.00467638893619639	4.40063761085399	0.973533410982079	0.998190415746054	20.8259984456619	17.9764270283663	23.0333450039174	21.7758393318853	21.090157088094	17.8899112343487	22.8347305611848	22.0640702342506	chr1	221771982	221773379	Rasgrp2
chr1,221773532,221774598	0.112101208099102	4.56832591661436	0.121478337444583	0.271432291454223	25.5466665391096	22.1993645626862	25.2311586612809	24.8338818451775	22.8629685252217	21.4261204832355	24.2336558667212	21.9701863285432	chr1	221773532	221774598	Rasgrp2
chr1,226501336,226502475	-0.255603750470172	4.93645160631372	0.00237964962553271	0.0141420854118668	28.601121287689	23.9393947333328	26.970278216551	31.5049391210609	33.5013180859435	30.3702654073994	37.0012364352245	31.6626697091059	chr1	226501336	226502475	Lrrc10b
chr12,44173087,44173729	0.185932917535951	3.36145662136479	0.171256610701161	0.343032177529469	12.5883860706356	9.26248640002858	9.53707348006435	11.5827516008959	9.61152492886652	9.96560428654852	10.7167730562903	7.47525194709143	chr12	44173087	44173729	Tesc
chr12,44174354,44174817	0.325009362887466	2.49461208739892	0.0166221176830073	0.0639022541876466	6.01639410949177	6.33218732207862	6.14700761526784	5.74528405963005	4.85265859840938	4.93660660317833	4.66150541750406	4.8927032301153	chr12	44174354	44174817	Tesc
chr1,251144940,251145782	-0.328592665345224	3.55425948564418	0.00436775825432442	0.0228483094053568	9.53359654860266	11.5658718176472	11.1037708639972	8.80352729019832	12.4129728122661	13.3192012422064	11.3763405399385	14.4026461284561	chr1	251144940	251145782	Papss2
chr1,267598174,267599498	-0.0710500095384682	5.40960362019715	0.324739511898085	0.523152814751303	43.5959367658906	36.7856223777006	39.9051146727946	44.8487544482845	43.9529128852386	41.732298688088	47.5354228569802	40.2469980245723	chr1	267598174	267599498	Cfap43
chr1,28454388,28455598	-0.183958085388043	3.72818344081662	0.0615471387152407	0.168208463168275	11.1070752518617	12.4796528291391	11.6492745905117	13.7138407549833	13.9978397673134	13.0425173957193	13.6106919456885	14.9559890797929	chr1	28454388	28455598	Tpd52l1
chr13,108178326,108179088	-0.107693774439131	5.35742458479208	0.0373016065806721	0.116561628001726	39.1528830336282	38.1684714908078	40.184990582959	39.6601502582916	42.3674185790306	40.9867774570738	42.8798891760012	43.1112130138383	chr13	108178326	108179088	Cenpf
chr13,111869892,111870577	0.568298948465093	2.40610142974961	0.000565729937339128	0.00450670193093282	6.66439464049701	5.22682006203178	5.3180150183473	7.22740870241555	4.29217141138316	4.00568695643438	4.75224437341404	3.41470920206595	chr13	111869892	111870577	Irf6
chr13,51931691,51932143	0.0868565463477355	1.81490078096831	0.770916475723057	0.883844990398922	4.72075098771196	2.2895166828878	4.31561392294353	2.40962432811057	3.17316064770708	3.16724258582955	4.00598441637182	2.58393436601557	chr13	51931691	51932143	Lgr6
chr13,51956553,51956914	0.260452048371995	2.03445282290552	0.123154539839846	0.274118063442039	3.70232334917389	4.49695120660099	4.49626115974976	4.35518341117869	3.5462704819565	3.16810073648567	3.35653718394983	4.15493557733419	chr13	51956553	51956914	Ptprv
chr13,51957238,51958080	0.475400920298681	3.41538744833535	4.37134991587931e-06	7.79814584065931e-05	12.8659202757455	11.5592348180402	11.9255630557667	12.4169216587634	8.95820651272219	8.75594726042443	9.22746352562513	8.12288428908674	chr13	51957238	51958080	Ptpn7
chr13,51958651,51958954	0.0545166803097327	2.05065849560492	0.815437694521033	0.911149369424307	3.51720894263257	4.31363687375499	4.95792069876821	3.33615499234858	3.7333941496138	3.54056193533504	3.45043306668427	4.8015759822696	chr13	51958651	51958954	Ptpn7
chr13,60435621,60436680	-0.0335950667799841	4.01824751727348	0.704559230222607	0.839317487615403	16.01290294479	16.0580572405622	14.7672088584457	16.4940243902287	16.330780100763	16.8584428712803	16.2200902878226	15.4156704041055	chr13	60435621	60436680	B3galt2
chr13,82005546,82006362	-0.221224705561022	2.17074201461851	0.313189857506349	0.511340327664062	4.90581186074953	2.47178086452751	4.12892116349258	4.44771126007669	4.66602100442898	3.8212119439065	6.33366599223699	3.78377380857763	chr13	82005546	82006362	Mettl11b
chr13,97173307,97174067	-0.229650512582127	2.86156709726451	0.0919606313398458	0.223915113954522	5.92376324817741	6.79095163899891	7.25041594538945	6.11596889597618	7.46626474129948	7.08063597339541	7.08621107721014	8.95606833818773	chr13	97173307	97174067	Kif26b
chr13,97174229,97175420	0.129060451636257	3.88655369692954	0.165889604950005	0.33578018944123	14.4392767605185	14.5872240582722	15.1370601060187	16.8644101111437	14.1840928655743	12.6707862613347	14.3547750680855	14.586289000465	chr13	97174229	97175420	Kif26b
chr13,98772882,98774026	0.148869724951405	3.24456974234647	0.186501758441298	0.363050743516977	10.089080129545	9.91015018862749	10.3689582877474	8.71075140670341	8.7722903786688	9.12776018969056	8.57680831192329	8.76977732598064	chr13	98772882	98774026	Stum
chr14,3388886,3390034	0.440249238642241	3.2532562274112	0.000140076626121917	0.00145072028914358	11.5700984859026	11.2878124795178	10.4575238364134	9.73004090851746	7.93227340075057	8.93971798176153	7.64476570113056	7.19962840383353	chr14	3388886	3390034	Ephx4
chr14,37769616,37770421	-0.5543931721717	2.45275077599423	0.000334915534686611	0.00295426062078445	3.60974824136414	4.40472985842795	4.49616517812011	4.6330828398484	6.15966307317964	5.49773724428279	5.96699650513108	7.57137095042326	chr14	37769616	37770421	Slc10a4
chr1,44311387,44312051	0.382398990764918	2.27762016820327	0.0211179958491058	0.0763688414111128	5.09077466472363	6.42750443917637	4.95275678891006	4.63342825252823	4.01294736833937	4.74864309571389	3.45089640437218	3.96938776489098	chr1	44311387	44312051	Tiam2
chr1,4652696,4653573	-0.189274979453143	4.02535177728762	0.0492474647607948	0.143188265380853	14.717008161429	16.2446266059849	16.51826535724	12.6956159306908	16.705558254267	17.7899847390315	15.6640959129851	18.4641069085821	chr1	4652696	4653573	Rab32
chr14,81724915,81726093	0.0290716671153135	6.13882805602683	0.550938481940938	0.726961594410118	73.3076619193693	68.3550257970345	67.8848734987263	74.4087931315113	70.3625502400974	70.1396650852655	72.2416813325268	65.5411598704357	chr14	81724915	81726093	Cfap99
chr14,85483832,85485240	0.702243360618149	4.87338797607818	1.88818163025921e-16	6.26849837200937e-14	38.8754255301727	37.9914211270547	37.1580277182139	30.2095843362687	22.303267693954	24.6795492860767	21.1627273277876	20.4922724020002	chr14	85483832	85485240	Kremen1
chr14,86922053,86922461	0.268131813136933	2.15930761929977	0.0949705196704039	0.229108643467046	4.44284745454526	4.40318840320991	5.32363228118503	4.54059302670259	3.91938353251028	3.35474594886143	3.91514327624131	4.33936068803049	chr14	86922053	86922461	Ramp3
chr15,10119817,10121068	-0.292654235202484	4.60627355565945	4.167859372876e-05	0.000526276811639061	23.2327094973551	20.5502839824877	20.8229727664713	22.3318947918566	26.5964015530122	27.5701608059575	27.9631517366836	24.3691054229224	chr15	10119817	10121068	Rarb
chr1,52495738,52496386	0.399730476083803	2.55551960199786	0.0025218238375204	0.0147987753489479	6.66434494736505	6.14641225050548	6.69798271776744	6.39385313294717	4.94589851594658	4.75097903488262	5.12642980058911	4.80018001070275	chr1	52495738	52496386	Pde10a
chr1,52543078,52543548	0.328239727955746	2.10605871644167	0.0626627286080854	0.170460545850936	4.72057797104375	5.32480851734574	3.75815729688685	4.54056067801484	3.63959039940084	4.46884364350457	3.35681284172605	3.13799457423221	chr1	52543078	52543548	Pde10a
chr1,52544020,52545180	0.168680874731046	3.72794365955785	0.094543913997276	0.228365954076245	13.7914391802418	15.5122666338154	13.3009020985621	12.6952988006381	12.2252308753085	13.6896469659735	11.2820070252179	12.0005022350847	chr1	52544020	52545180	Pde10a
chr15,51756192,51756741	0.205880583012482	4.30497533336823	0.0122367524977091	0.0506880054102184	20.3631476032004	20.3682898689264	19.3531167750906	23.8139480958051	18.6628903065923	17.5130918277999	18.828824135402	17.7238682682081	chr15	51756192	51756741	Egr3
chr15,51757108,51757667	0.180901401470076	3.07871682194232	0.278020765949392	0.473133488428587	10.9223557532659	8.80868479451715	8.16280348630993	7.2282820802359	7.5595871368663	9.86830820011804	7.73722851353134	5.81356765876895	chr15	51757108	51757667	Egr3
chr15,51757971,51758376	0.0548673475756197	2.92234306091158	0.657515713028467	0.807679693336165	8.05278718420791	7.61603886721741	6.8782012392001	7.59843749781532	7.27896374649162	8.00885211764522	7.36403137476619	6.36860499703072	chr15	51757971	51758376	Egr3
chr15,82481181,82481995	-0.202105293684669	2.95727970273662	0.113668995223698	0.259146444129265	6.84941430316967	6.97315613350299	6.05125525952021	8.33932920667019	8.21193736638446	8.28976154807111	8.38899195597599	7.5691008351911	chr15	82481181	82481995	Dach1
chr15,82482598,82483114	0.372191030596773	2.18159199744012	0.0181651536660902	0.0682872481358575	5.2759701793017	5.2313427715667	4.49368226853717	4.63330464429122	3.8260648131296	4.37636652006912	3.63605022912373	3.32268187885731	chr15	82482598	82483114	Dach1
chr15,86242251,86243368	0.0615787658363948	2.69626794632474	0.691460387751865	0.830688330480872	6.10891837994251	5.50194378125628	6.23768340837845	7.87594384597503	6.34522678964482	5.12570960200628	6.8961020267566	6.27748840824032	chr15	86242251	86243368	Lmo7
chr15,8989313,8989901	0.195566986444111	2.7217181775517	0.116428583374551	0.263489323778335	6.94201296392314	7.06603310395722	6.51239603016257	6.85714147131525	6.06557790697419	6.24025882925644	5.87312946833617	5.72314373517461	chr15	8989313	8989901	Thrb
chr15,9085043,9085868	0.384416946300285	3.76750127070619	0.000148415815218791	0.0015189091723367	14.8095609941075	16.9804859540665	15.7814368636745	13.251494797607	11.5719971589884	12.3870215304066	10.5365188730347	12.0936287390776	chr15	9085043	9085868	Thrb
chr16,20685358,20686141	0.216857826896718	2.03864546689619	0.324703803440202	0.523119633438334	5.36864543464323	2.83927039979279	4.77283436255668	3.89201138914142	3.63950850203663	3.26118689024616	4.65771171062889	2.95316386829689	chr16	20685358	20686141	Crlf1
chr16,22560265,22561615	0.0100253399253693	3.3822977579078	0.949460487867956	0.988377596001025	9.90387722468565	11.1053737102842	10.0909491925712	10.0078062946759	10.1720758369235	10.6179256245002	9.60313733209735	10.4317376699688	chr16	22560265	22561615	Lpl
chr16,62372069,62373017	0.00221546892636211	3.18169053373992	1	1	9.90404778579515	7.70338895580338	9.81975607415603	8.15467518173972	8.86553838023443	8.57036274951817	9.69260627751198	8.4000125126354	chr16	62372069	62373017	Tex15
chr17,11099645,11100646	-0.101020781988172	3.82559431960996	0.241528434591106	0.431123305243525	13.6989045722913	13.2119827144087	13.6700926869304	13.4363126338946	14.4647599776986	14.4380278765437	14.6350480070749	14.4009064076943	chr17	11099645	11100646	Drd1
chr17,21676733,21677924	-0.155298237167373	3.25709154669107	0.209150723981202	0.392336112065529	10.1817664561965	8.71627653694535	8.62282388456797	7.96939726241819	9.70590282389412	11.3605549711986	9.97422205871865	8.49133859750692	chr17	21676733	21677924	Gcnt2
chr17,21705556,21706555	0.0118260088562308	3.05485850523631	0.975154892454165	0.999143982619241	8.33042249253392	8.99515877856471	6.69192833426688	8.61761216191427	8.11883911950344	9.4976174520447	7.73816846081903	7.01460608242968	chr17	21705556	21706555	Gcnt2
chr17,44765988,44766678	0.0233871558390632	3.4975502913685	0.862117696058908	0.938586045556809	9.99634389976241	10.8259904366686	12.8496372925205	11.119715880522	10.9188304387559	9.22558780036734	10.7209696453853	13.2034069400445	chr17	44765988	44766678	Hist1h1b
chr17,44767188,44767599	-0.203639807499419	2.00994333043168	0.207191064942076	0.389961744341956	3.88756417589453	3.57847273155894	3.76216101552834	3.05810242159112	4.01318921249799	4.47017177998584	4.10172054385731	3.87686294037359	chr17	44767188	44767599	Hist1h1b
chr17,66396429,66396833	0.536015086904746	1.7811591797229	0.0074464131855995	0.0346049785536177	4.35039087595957	3.20892802590857	4.68231924054286	3.1508280741127	2.61316481481327	2.51540504294757	2.88907629998719	2.58468501130986	chr17	66396429	66396833	Actn2
chr17,66397103,66398023	-0.154079320130424	3.52706569220831	0.127093391033655	0.280023671668016	11.2923877916261	10.8275343768621	10.6417182853223	10.1932166808817	11.8520227596829	12.8524046975072	11.8391176060607	11.2615675759091	chr17	66397103	66398023	Actn2
chr17,88095113,88096328	-0.0795528318816549	6.0150965700833	0.166985905843732	0.337178518296677	66.828567720069	57.1559595145779	62.7518220366081	64.1233293440262	66.630271594729	65.2044547023592	71.0273387634415	62.2177758153391	chr17	88095113	88096328	Enkur
chr18,26210327,26210681	-0.41949224045921	1.65459425955582	0.0855472816418989	0.212675545079897	3.33227958750934	1.64812676837879	2.29247885985643	2.8724624995531	3.35971611280269	3.26057687717153	4.56400038618621	2.3988878458677	chr18	26210327	26210681	Nrep
chr18,36370688,36371188	0.10371552439206	2.8776258570675	0.431336332173791	0.624654750567533	7.86765816152813	6.69556457001323	6.69446142029403	8.43209329885245	7.09179347303922	6.89300298096854	7.54894213858909	6.09173857233101	chr18	36370688	36371188	Sh3rf2
chr1,89214914,89215317	0.630978112570662	2.18506864273352	0.00118598610735894	0.0081466973069639	5.09077166377145	5.5061423208939	6.88713990011207	3.70709029757319	3.35979699416922	3.26063790558475	3.07729995141599	3.97024738838478	chr1	89214914	89215317	Dmkn
chr19,14652624,14653588	-0.205125339979535	4.64599719338089	0.00252052359886292	0.0147936530047199	22.3068946073926	23.9507376915776	21.4633339666438	24.6482679754584	26.6895136223041	27.1981918210666	26.1022877295841	26.49404887941	chr19	14652624	14653588	Rasd2
chr19,52224766,52225993	-0.168578378019798	5.32462746389926	0.00462530859748559	0.0238887441580244	36.5611388409388	38.8156937693527	34.2128050035096	40.6789257068741	42.4603804113803	43.5913242455187	41.66967728361	41.1714306642001	chr19	52224766	52225993	Dnaaf1
chr19,6011953,6012703	0.861479283749376	3.0901512548134	2.54006976972905e-13	3.80647598349396e-11	9.99639502802116	11.0116743429689	10.2734884610173	11.6753861845972	6.15834911161238	5.49678688218498	5.8729301594967	6.0929512301607	chr19	6011953	6012703	AABR07042733.1
chr20,14282343,14283285	0.29291236066196	3.4765371676972	0.0141426984591794	0.0565528234447747	11.4773770113407	12.7564689065474	13.9513037152654	10.008310345403	9.70575933259654	9.59480539628298	9.04431253564428	10.9867069932668	chr20	14282343	14283285	Adora2a
chr20,22458640,22459608	0.000617402520544181	5.64581617351561	1	1	50.1675542831963	50.0075909428019	48.6211194989942	50.7797608944894	50.1126771113323	50.4853294792177	49.9652015292697	48.9259476850764	chr20	22458640	22459608	Egr2
chr20,32353217,32354221	-0.0235792054691094	3.97099454132863	0.840398801105893	0.92565615998561	16.1980929456023	13.2064523060173	18.3580166300874	13.7147338573506	15.4915808453915	13.9754950758185	16.7767457462168	16.2479085628468	chr20	32353217	32354221	Stox1
chr20,35448043,35449850	-0.105235964834023	5.83869133041625	0.0579788262905055	0.161209078690637	57.0171006925539	50.2748796925332	55.2293283538924	57.3586858477869	59.5378241608574	56.729525473809	63.1042858164457	57.1414202412696	chr20	35448043	35449850	Man1a1
chr20,40235702,40237294	-0.24180415783595	4.28315804413777	0.0040670737697828	0.021621000824766	19.7154966441908	16.7888572925963	18.4424616409479	15.7533913312249	20.5314179811902	22.3527782217229	21.4392556253262	19.2922039802417	chr20	40235702	40237294	Hs3st5
chr20,45814692,45815482	-0.178904254840013	3.00383207878943	0.151374511291252	0.316022763764996	7.96023944609606	6.87997844566932	6.69470862897713	7.87627464360305	8.39865139102074	8.75488055058909	8.85438519307731	7.29160493514712	chr20	45814692	45815482	Gpr6
chr20,45815510,45816261	0.189124981525146	3.13679774372947	0.145826722899652	0.308123985848623	8.70058380710537	8.53108734408654	8.34557836282727	11.1190554837356	8.30473792732162	7.36033993223159	8.57471918738066	7.93887291962007	chr20	45815510	45816261	Gpr6
chr20,46044207,46045737	0.042427391365139	5.73819361792966	0.439026887116386	0.631964311757821	56.8320306671424	54.1367203845268	51.4631215416274	53.4672392433279	52.63236491506	55.8845455580047	52.7614304782361	48.3703378467316	chr20	46044207	46045737	Ak9
chr2,141450293,141451697	0.0290955769293234	6.32362281959902	0.551855276122254	0.727606822143438	82.1008127390691	76.5196933341971	77.9773986706603	86.2695743762997	80.1609548786985	77.3141630433375	82.7746422735826	76.1579184662714	chr2	141450293	141451697	Foxo1
chr2,155717943,155719240	-0.0127629105731844	4.69103378442068	0.862881587647035	0.93887700517295	24.1580470970221	27.0721196009143	24.9523837772747	25.9458449273381	25.7564671771295	25.8948609933522	24.6119875198667	26.7719431150276	chr2	155717943	155719240	Kcnab1
chr2,187447006,187447757	-0.171170835328704	3.97872879876524	0.149389762919263	0.313324775702886	15.1799002348541	11.6440341352298	14.678784029108	17.1421404959213	16.7969515201642	14.0700994878731	19.3828791422221	15.7849968718235	chr2	187447006	187447757	Iqgap3
chr2,211176184,211176882	0.219172662910638	4.66818126740522	0.00144876274816152	0.00954908988063732	27.8606297038338	25.7802505293061	25.9600797167753	29.0034366397895	23.7956337903684	22.915078869949	24.5142010293055	22.0619887264609	chr2	211176184	211176882	Psrc1
chr2,219260863,219262359	-0.0168699765147389	4.62583677339988	0.85121199990073	0.9322746796774	26.8426346793505	23.3034472719683	22.1040161901827	25.2044296357159	24.8228628209683	26.7297837121267	25.9123992233239	21.137028128224	chr2	219260863	219262359	Gpr88
chr2,219262529,219263511	0.224736216850779	3.74676291050796	0.0222903628895867	0.0795326213305322	13.3285417628678	14.1300542599737	13.2995348779618	16.3082881859857	12.5041183864906	11.4588298099564	12.397676101288	12.462672849624	chr2	219262529	219263511	Gpr88
chr2,241908578,241910997	-0.0607264329237084	7.41833209879897	0.164384185893749	0.333772500620793	163.923735806567	172.41476985805	175.784904659871	156.973582224371	172.923523724599	174.279368135484	167.704301907434	182.968740295561	chr2	241908578	241910997	Ppp3ca
chr2,251969890,251971121	-0.262435903379466	4.76810663698083	0.000381464476559672	0.00328789033757005	22.8621717843878	23.7627692064359	24.2189043085134	27.6131831957613	29.6755989924411	26.8307778823338	30.108674204364	31.480664902676	chr2	251969890	251971121	Wdr63
chr2,26437806,26439407	0.0223640333206403	4.03573619741459	0.84550598975745	0.92864016902829	17.6791061200129	13.5718812708889	15.8699375337637	18.2542958960724	16.4235452524125	14.9060334741345	18.5448555436898	14.4917426580784	chr2	26437806	26439407	Iqgap2
chr2,3400296,3401716	-0.0615756546105154	3.93108108213029	0.523426677381489	0.704790590490296	15.7353115401518	14.220610375507	16.5192752148924	12.5102615726075	15.1186781855814	15.741276524585	15.381177483948	15.3240666495515	chr2	3400296	3401716	Mctp1
chr2,3618072,3618662	0.174045439365765	2.5613140326026	0.207333823926477	0.390090493117173	6.47925590328505	5.7795505763912	5.59443989176868	6.39371076581823	5.50550041486556	5.58833900047137	5.68547252068335	4.70717476974345	chr2	3618072	3618662	Mctp1
chr2,3661308,3662010	0.302847250867103	2.96785676153098	0.0441169726528949	0.13205890134074	10.2743978992281	6.87630736591433	7.8878074386447	8.71033756782367	6.99855030598016	6.9857451803661	8.01347025414596	5.3524548670656	chr2	3661308	3662010	Mctp1
chr2,84436200,84437331	-0.00471841268879041	3.62362417556278	0.999999999999999	1	13.6064958751675	12.5721020177993	12.0178442849128	10.2862439995514	11.9456744278777	14.2469261064277	11.7466418050179	10.706884386972	chr2	84436200	84437331	Ankrd33b
chr3,102150840,102151957	-0.289365519996213	3.30177479583059	0.00701392405219636	0.0330049628104236	8.42292550634664	8.34852235031394	9.26795304824066	8.80306116191557	10.5455581517962	9.87543133628257	10.8130082257465	11.3554247444372	chr3	102150840	102151957	Ano3
chr3,111544541,111546379	0.264179777447435	4.83758913467831	2.27287199419353e-05	0.000318284829381058	30.7299081948656	29.910150318035	31.1928239698329	32.1541874051468	26.2221410596954	24.5000636041085	26.4729161858855	26.0327697512357	chr3	111544541	111546379	Itpka
chr3,123235747,123237119	-0.241006502519604	4.06398294887079	0.0161268915143969	0.0624282475318847	13.6987287336988	14.2193598959279	14.9532874845077	17.7907552746521	18.1037375952593	15.4672279860549	18.5492097230527	19.5721930017582	chr3	123235747	123237119	Slc4a11
chr3,165038447,165039492	-0.207512784506712	2.77902951985791	0.212010162761068	0.396004737727291	5.73866001246916	6.33165052070975	4.48907706742386	8.24637588710234	7.37167940132015	7.54405104769169	7.36377007845208	6.36871136253587	chr3	165038447	165039492	Kcng1
chr3,43118642,43119919	-0.23712775710546	3.79578968778873	0.0224597213719123	0.0799720401904431	11.1070386450007	13.1229249950408	13.3970545610172	12.6949474656351	14.6518336003444	13.4161953712147	13.8918308323318	17.3576967430505	chr3	43118642	43119919	Nr4a2
chr3,44341645,44343219	-0.0265855992452585	3.87300665846307	0.77157491818383	0.884300841293669	13.9765243172186	13.6696326156934	15.1400269174748	14.5482009919985	14.6512070608244	13.5087018064434	14.9143181315486	15.3248846989483	chr3	44341645	44343219	Acvr1c
