chrX	115909065	115909812	AABR07040959.1
chrX	115909065	115909812	Trpc5
chrX	118084306	118085288	Htr2c
chrX	123350151	123350839	Slc25a43
chrX	136807525	136808403	Igsf1
chrX	138045995	138046991	Stk26
chrX	138971077	138972793	Hs6st2
chrX	139464005	139465375	Gpc4
chrX	140303412	140304442	Gpr101
chrX	140877286	140878374	Zic3
chrX	142130955	142131348	Fgf13
chrX	142131514	142132947	Fgf13
chrX	157150886	157152319	Pnck
chrX	32354807	32356141	Ap1s2
chrX	42557336	42559548	Ptchd1
chrX	48778559	48779722	Tmem47
chrX	65795782	65796929	Gpr165
chrX	72132975	72134138	Cited1
chrX	82143412	82144553	Pou3f4
chrX	92595958	92596805	AABR07040095.1
