logFC	logCPM	PValue	FDR	Bo_14_svz	Bo_22_svz	Bo_23_svz	Bo_24_svz	Bo_25_svz_2000g	V1	V2	logFC	logCPM	PValue	FDR	svz_EXTRA_14	svz_EXTRA_15	svz_18	svz_19	svz_16	svz_EXTRA_16	svz_17	svz_EXTRA_17
chr12,31334860,31335805	0.758355604839403	4.30541363138295	1.13570041500766e-06	3.21937745922512e-05	23.1521064450538	24.7307127064335	22.1770047940901	12.2514981411771	15.3340718714093	chr12,31334860,31335805	Stx2	0.17378090777924	3.9567746540524	0.117947862604519	0.290549822461558	16.3531427179066	16.8089606188499	14.9517061149469	17.2844594209696	13.9430055621329	13.2454759613192	14.4623738936881	16.3161402753888
chr12,37209895,37211262	0.67604735759214	5.99281149295935	8.87979279078483e-06	0.000170699280585662	73.7064991223924	80.391707480844	69.6953712859574	39.8595306498331	53.4957701275707	chr12,37209895,37211262	Ccdc92	0.0487649725279166	6.43682856353818	0.543885948258284	0.743234984433084	85.4264385850489	84.5786119221382	93.9916532572464	87.958276304315	84.0849197554877	89.7400725635443	83.5603720817234	82.8738327443193
chr12,37479616,37480718	0.692483881296196	5.12750340819111	8.69890872045925e-07	2.56456361134333e-05	40.7119379351015	43.0283360603062	39.147247390081	22.7605330895245	27.9065343162681	chr12,37479616,37480718	Tmed2	-0.141805630075287	6.66842464946453	0.0732039770468699	0.207224473300285	101.051643855436	97.3853989154209	94.0463393315819	94.0099673429283	110.694598366802	102.406358332488	108.574479373749	104.738186056482
chr12,37489920,37491019	1.07241699231476	4.43273092251074	6.76341345492176e-12	1.18203543342128e-09	26.8430294997067	28.65222776018	25.5713658398116	11.3279845850216	14.3416757405836	chr12,37489920,37491019	Rilpl1	-0.113790566777277	5.55317593734037	0.164560928252134	0.360637892046004	46.3954875736527	42.2093156959181	47.4779143163486	43.9257172366119	51.0748565794262	46.733997620969	48.1008022190789	48.8718750149138
chr12,37668988,37669204	1.59182350247155	2.27701917718766	5.44339559012413e-06	0.000114790681084166	5.81590876012241	8.40766070027424	4.64487991872048	0.937771222758922	3.20555544782431	chr12,37668988,37669204	Cdk2ap1	-0.281868426381219	5.56795827366926	0.00648930961409635	0.0330750013410526	47.7180515052201	38.3139485640773	45.6022187915448	39.2652989991574	59.5526439741778	45.2065684693763	51.314654072111	51.700615094577
chr12,38052420,38053499	1.26183953956295	4.30923617759299	1.9899421940519e-13	5.70111331659461e-11	25.1653206188403	27.8941644495531	23.5362454823733	8.79207774539376	12.4691046840633	chr12,38052420,38053499	Hip1r	-0.0461422820239292	6.60303930613233	0.636569031459878	0.802680189346214	98.3923735948627	85.9660999203314	109.959731494688	87.900859294772	106.944031025878	102.461627689029	96.1480439333274	89.0925562078761
chr12,38690044,38691716	0.73898790515257	5.14978939766478	1.5423981446181e-06	4.15339499036991e-05	41.4948439881081	45.2109999812516	39.2617604865518	21.4972131061291	28.7920176327532	chr12,38690044,38691716	Bcl7a	0.123218231880957	4.30718661062473	0.201051469161225	0.411773100809434	21.5598916398708	20.3308845387813	20.791836264297	19.451021141218	19.8878694171234	18.6622599200981	18.9081590194334	17.9504068101999
chr12,39253205,39255332	0.766500566797605	4.64249643262102	1.64127705689359e-07	6.36661529143842e-06	29.4154872718488	31.0468074365343	28.3990801280764	15.714814911542	19.0832060563094	chr12,39253205,39255332	Camkk2	0.796853786384889	5.66749236672666	1.98846786866273e-18	6.8151098757192e-16	64.1928257671391	59.1250546588428	73.0381997969818	61.2051325596093	38.2927459392123	39.2721984468559	34.9779888494	35.6990348624925
chr12,39667057,39668250	0.65164521705538	4.19189341589489	1.96713978624731e-05	0.000323629996950314	21.362616255005	20.0332191927751	21.9459450600589	14.4229657379694	12.4567711300415	chr12,39667057,39668250	Arpc3	0.0524200620003678	5.81042695941166	0.529296421993038	0.731838366805684	60.3068521608668	54.3758036503719	59.8030925045381	53.650413423974	59.1174886555249	53.5160460721133	54.6355806392955	52.7264870676111
chr12,39698372,39699596.1	0.752606721546146	4.61371203899363	5.20424060800232e-07	1.67797016613078e-05	28.7444106104094	30.6124504454294	27.4945199046212	15.2548451284914	19.0841061697339	chr12,39698372,39699596	Vps29	0.253526234019562	5.33284654869696	0.00438451530962329	0.0241234178272617	41.9671543323164	46.1579472723291	40.1379167422382	46.622403940803	34.0026738476573	36.1681572949893	36.7450494454819	39.7727854211934
chr12,39768560,39769751	0.905939702702147	5.26146633535461	4.23461098420211e-10	4.18345145987327e-08	46.5279291936982	49.6739790459303	44.3521178050826	22.0700876950159	27.9076490296545	chr12,39768560,39769751	Pptc7	0.367342522622988	6.71145842932871	5.88919200362072e-05	0.000654706693313911	108.768704833187	123.319215564295	118.535449744744	121.177548493948	83.6498918040619	104.988905019446	90.523640041938	86.5754775419606
chr12,40243395,40244693	0.906035901811618	5.3402065486788	1.39152466331489e-06	3.8058887475778e-05	48.4292686919382	55.7849386559419	44.2426224437924	20.4707288829918	32.3272564538009	chr12,40243395,40244693	Sh2b3	0.313505842749749	4.88518536247368	0.00101204503503046	0.00714277088510697	29.9414763436944	32.3373046623589	34.7240227196503	33.5293642883171	24.3597472267634	29.969651506008	25.5503964215189	25.1527593542347
chr12,44046109,44046611	1.34059778731495	2.08609301140872	3.20292959845374e-06	7.48647463456761e-05	5.03302044335582	6.54770795783484	4.30321269663708	1.28057383212257	2.87232661242886	chr12,44046109,44046611	Fbxw8	-0.115410221660014	5.42142373379394	0.169043585417673	0.36685721425315	43.2890737178815	39.0609480671308	42.6552200400171	39.1641698504941	47.546854300417	42.5282493598925	44.3512098220926	43.4166298549706
chr12,44910777,44912099	0.787671674476482	3.92888787024619	4.64836079855005e-07	1.52849076218108e-05	18.2309235985997	17.3121665436546	18.5526010684741	10.9630755272722	9.92211010227258	chr12,44910777,44912099	Ksr2	0.318996217991739	5.75097965800366	5.78694247153173e-05	0.000644870068278857	57.1009524003661	60.619062686918	59.4821492176068	61.4694155292197	45.3520341642715	50.2066284883212	47.2437754330908	48.5126351054683
chr12,44961997,44963676	0.682473600277665	4.75327718041654	1.23697638509638e-06	3.45264469854025e-05	31.4287295842215	32.5697150277163	30.4350484525135	18.1369790790848	21.0669855202136	chr12,44961997,44963676	Wsb2	0.0446293998123857	7.00872444144872	0.671431783969514	0.826530984730586	146.887609429077	126.094140213489	136.647532815655	113.042692990683	145.8394959973	123.698039906703	127.857692275959	109.358073549122
chr12,45199007,45199736	0.615342236957911	4.74795012760602	5.19011260087487e-06	0.000110553808478381	30.9813537674712	31.0402941697572	30.7727455682602	19.7457935827876	20.6223559965774	chr12,45199007,45199736	Suds3	0.0553305201324609	6.31133271078449	0.497577998886036	0.70783215634203	84.8646222244822	78.3352630585151	84.0247211716156	76.1056423150309	82.8665742907394	77.2260897229931	77.6681412752437	73.40560713568
chr12,46614127,46615275	0.983295468916548	5.08021354158847	4.25173518214578e-06	9.42890295568554e-05	40.6000249382845	48.7108908504537	36.2116431269592	15.2793906946442	27.0364974016769	chr12,46614127,46615275	Bicdl1	0.264994993961186	5.54301927803689	0.00380623539910164	0.0214713849169716	49.6155262951296	47.5455053527134	57.1764343770474	48.7882323849059	42.8125033650792	46.3705261213846	40.8698342911546	38.9881912895401
chr12,46615543,46616346	0.755670462033662	3.0366726817507	1.46980782217185e-05	0.000257325433624626	9.50690574959374	9.8042283480427	9.27794467935981	5.31488716726864	5.95635650788866	chr12,46615543,46616346	Bicdl1	0.264994993961186	5.54301927803689	0.00380623539910164	0.0214713849169716	49.6155262951296	47.5455053527134	57.1764343770474	48.7882323849059	42.8125033650792	46.3705261213846	40.8698342911546	38.9881912895401
chr12,46717971,46719176.1	0.894301699459186	4.53068770242999	2.03454508929669e-08	1.12558050012615e-06	27.7377858826515	30.17935265295	26.2508238698005	12.9484529057186	17.210802365468	chr12,46717971,46719176	Rab35	0.120539413118772	5.86247118087162	0.188447319431894	0.395056203588986	65.4045103517948	56.6703852567623	65.0007799422457	54.9416744698232	61.8696017006326	54.1468903103023	55.0105800539457	51.5921522632276
chr12,47044953,47046526	0.674367673043715	4.71787619856676	4.57882347621818e-06	9.96767002547479e-05	30.4220995763313	32.3549266013228	29.1914362677657	17.1025686444085	21.2897916438463	chr12,47044953,47046526	Srsf9	0.0884136790356677	3.43755230378007	0.494996036888773	0.705373117367512	11.8029230784139	11.846268173403	10.5035781557349	10.0846993357608	11.0169332634388	10.7778300816347	10.819688605414	8.99453008290197
chr12,47102615,47104221	0.609821893944291	4.72025010683071	6.11105263941715e-06	0.000126326256342692	30.4221294636328	30.1678243465681	30.3198663196309	19.7434069734809	19.9596209982836	chr12,47102615,47104221	Rnf10	0.0544181197012403	7.73819383492985	0.490510505447421	0.701256854466087	226.941938449168	214.301279116979	220.726634816174	207.785461413583	219.738136518463	206.602427262615	210.025257850707	201.193636323809
chr12,47589861,47590629	1.11993731656042	4.32471889789184	2.47517476555534e-13	6.89430710132236e-11	25.1653472812545	26.143572737804	24.4387512875424	10.7453710983306	12.4644454434593	chr12,47589861,47590629	Git2	0.0851896010031947	6.00457335414192	0.289783085099048	0.521479432185279	63.7522040074855	64.5678889731893	69.8238344212818	65.8132830849318	60.9432348714774	67.0828546635876	61.3847394876125	59.4138677239274
chr12,47666917,47667929	0.757770036724623	4.87229571405934	8.71701227831366e-06	0.00016849879709736	34.1129918755954	38.2437945839384	31.7958812701679	16.7670118339295	24.2725848173659	chr12,47666917,47667929	Gltp	-0.524463857304052	5.66028508479927	1.18881244929333e-05	0.000168739318560302	39.3625164495443	32.2308324203019	52.7805818312822	41.1847743917916	62.0954223095807	59.036582646513	55.4396692839394	61.5810960212238
chr12,47793340,47794578	0.848242470809683	6.22138585585131	2.20300450091901e-05	0.000354793852758928	88.1345923519129	103.276595077205	79.881470773777	37.8008500122036	62.6585882672232	chr12,47793340,47794578	Fam222a	0.178515099069284	4.83981915153338	0.0884739342074323	0.237077750473463	27.5583954279236	31.8036153137606	30.9197767888496	30.8900828642692	24.3060097968819	31.96905319854	26.6750286915429	24.1196697222215
chr12,50269109,50270329	0.884146000110645	3.65029519536836	4.40177889630099e-07	1.46032382664338e-05	14.8754931640837	16.4553977283417	13.9189029705585	6.82585560535102	9.4900041586612	chr12,50269109,50270329	Asphd2	0.496498387635421	4.79843247968782	2.44178373383588e-06	4.26765485421166e-05	29.8304489544345	28.5487424712481	37.7238506940468	33.6852947684816	21.9883792291672	24.2893002071041	21.2656828235556	24.4403914449073
chr12,50270704,50271502	0.96355271047128	2.70816198949648	1.52249897379812e-05	0.000264759040058772	8.05294652790509	6.63269218266183	8.82071299000119	4.95229071397388	3.08228897291095	chr12,50270704,50271502	Asphd2	0.496498387635421	4.79843247968782	2.44178373383588e-06	4.26765485421166e-05	29.8304489544345	28.5487424712481	37.7238506940468	33.6852947684816	21.9883792291672	24.2893002071041	21.2656828235556	24.4403914449073
chr12,51250629,51251626	0.921579917895414	4.71364375525016	4.49068615166826e-06	9.82860107953918e-05	31.2049737227743	36.7255230419863	28.1776163298146	12.6170982040306	21.1884218724224	chr12,51250629,51251626	Mn1	0.916987164060862	5.89718236049855	2.67728421208657e-24	2.35132485926503e-21	72.7353925236622	72.1987009231449	87.1854340000523	79.0601404133893	39.455483690586	44.635222358549	38.2991128272083	42.3919809507412
chr12,51341265,51342304	0.739852894686458	5.07164098182657	9.93203789163221e-07	2.8680278892327e-05	39.3697746131486	42.5959834107472	37.3381723386752	20.5716736512387	27.0266969300375	chr12,51341265,51342304	Pitpnb	0.0538133903662833	5.41222001698876	0.493039965030089	0.703584456746094	43.4599012362651	42.1559090875051	44.2630219023139	43.2028741962989	42.0414357222749	41.3202456099677	41.2981171195665	42.0817437263435
chr12,52186603,52187657	1.10121124130789	3.10395080379677	7.90712372086806e-06	0.000155161829198707	10.1779203959369	12.8704791181806	8.83044832482454	3.25224407796991	6.62612045063964	chr12,52186603,52187657	Galnt9	-0.426350965130827	5.32766559249426	0.0292497954573527	0.106481379732311	45.4258966304222	40.3947092496444	26.1530780955916	24.7661921764647	58.9906785607776	40.1599525583669	52.3843901759857	32.2323874581178
chr1,256225809,256227077	1.0881805485207	4.34965122714851	3.60037203243104e-06	8.24252979650643e-05	24.6060368179925	30.5226745596542	21.5041682996816	8.1158172702362	15.8964269871985	chr1,256225809,256227077	Exoc6	0.145815053772769	4.95401547454547	0.0752431341651787	0.211547923427189	32.7607404897846	31.3234597396586	33.3847120987366	32.3372956317843	29.753556598049	28.7028936672867	28.8712757286657	29.9933993034311
chr12,576628,577662	0.637808484107549	3.49729414147974	5.3365697592339e-05	0.000718279009255007	12.9741456417877	12.9607344394867	12.7845789687049	8.0841188067924	8.49187319404921	chr12,576628,577662	N4bp2l1	0.300963693765188	3.87207864265587	0.0131751767812701	0.0571059790655173	15.3034059171687	14.9947555031405	16.3440298242373	17.5452830727062	12.2361559024517	11.9839994046455	12.320213469669	15.5488633114469
chr12,576628,577662.1	0.637808484107549	3.49729414147974	5.3365697592339e-05	0.000718279009255007	12.9741456417877	12.9607344394867	12.7845789687049	8.0841188067924	8.49187319404921	chr12,576628,577662	RF00026	-0.235063527324014	4.72292609535262	0.0271988222149481	0.100843759832309	21.6831173283438	26.5207364466124	22.4538723514191	25.9782569159669	24.8044323759151	32.3352512155141	29.1922654351405	27.4167196735138
chr12,5822129,5823412	0.613886984382718	4.3223633361441	2.55598692952857e-05	0.0003973618517439	22.9284318656704	23.4185693016136	22.5147153975949	14.2074699244379	15.7719283295597	chr12,5822129,5823412	Fry	0.243667747989245	8.63743797349496	0.00759614523770182	0.0374924597401426	432.716351800131	430.363462501491	459.458217772583	404.13826644861	372.20447182163	406.323275118054	362.522661056292	317.294744872653
chr1,261668595,261670582	0.681723995070499	5.12511814442458	1.20573919629541e-05	0.000217453220745552	40.2645338780398	44.1225406713047	38.0174682630343	21.6135027982464	29.2335293580119	chr1,261668595,261670582	Crtac1	0.43449828918354	5.14089831081011	6.47575765438951e-05	0.000706501137884173	45.0575446590019	44.8771945407284	33.4939854239572	38.3359139258999	31.6238897930236	26.1763562006106	31.1739921112575	30.713923706694
chr1,263185087,263187022	0.860791457555845	4.75257547291428	8.39782763655783e-06	0.000163431667922618	31.7642076544016	36.9416386825107	28.9689876592915	13.6551716424602	22.1802972377263	chr1,263185087,263187022	Cnnm1	0.223202238047275	6.90989165985394	0.00731161621164449	0.0364207128699143	125.172891661935	126.787825116279	137.826229757086	127.900920755785	108.880817693933	121.073570682384	108.896247621436	104.631992997897
chr1,265420253,265421134	0.878335684621055	3.88003295392599	1.40264718093306e-07	5.59795792075966e-06	17.5598059878842	18.9587390868296	16.6336461844003	8.32571908835056	10.9230066532628	chr1,265420253,265421134	Fbxw4	0.184491463386646	4.9935977178698	0.0462757112474359	0.14863229587405	34.5335055890505	31.110064948838	37.6707753754549	31.8163161295057	31.5134563513889	30.491763253077	28.8713983144264	28.0324380741661
chr1,266255564,266256737	0.86829871505907	5.41009751803382	2.1267800669781e-06	5.40241197570981e-05	50.5543461064367	57.8534215462869	46.391895294626	22.2018676560111	34.3117924181462	chr1,266255564,266256737	Trim8	0.143707488390212	7.21697774744986	0.0898789089655352	0.239943138242752	164.079274006771	156.456992591825	158.77949324571	144.970890990749	149.704187692802	144.62284579258	142.480729253103	128.293138004044
chr1,266782280,266784024	0.997155742024257	4.94859489898581	8.16682443918292e-08	3.57021520265294e-06	37.4683622765332	43.0402337192344	34.2862343626984	14.923983422184	23.3926373375784	chr1,266782280,266784024	Ina	-0.433168969404657	8.29427391850524	4.229368331023e-05	0.000496085841298291	296.947972574389	297.705698044339	222.657886448905	250.935650083585	384.543219471597	324.568093835104	390.160827654401	343.075141281055
chr1,266782280,266784024.1	0.997155742024257	4.94859489898581	8.16682443918292e-08	3.57021520265294e-06	37.4683622765332	43.0402337192344	34.2862343626984	14.923983422184	23.3926373375784	chr1,266782280,266784024	Nt5c2	-0.0197384941919789	5.89775317324612	0.8045724766344	0.907371785045473	59.5907835836994	61.7929856432603	54.8743830400879	60.1750516497265	58.9042441825876	57.9843717428058	61.0630254538276	61.735087970629
chr1,266830053,266831193	0.656040547119153	4.31511884163719	9.02726110918434e-06	0.000172830037927842	23.2639951525068	22.2131930159156	23.6435927313372	15.3491391691862	13.8914316036597	chr1,266830053,266831193	Pcgf6	0.149754175454784	3.35946450183227	0.272827510849963	0.502656720357696	11.5801080207673	11.5794476705916	10.1284775579888	9.46255040199871	10.3549212841973	10.1473759466289	10.0697593225043	7.9637397549535
chr1,274049112,274050537	0.601288753973576	6.26806145288729	2.52871295002093e-05	0.000393885095413066	88.134646841079	94.7661883791576	83.9496196857333	51.2867455824076	65.955302814231	chr1,274049112,274050537	Mxi1	0.194918722081504	6.46964990178571	0.0238127771079966	0.0907559381398342	102.101532524012	90.8219506431412	97.314522725152	87.7462512711126	90.1927450916078	78.381177407224	82.0068946294068	79.6320623214767
chr1,280514875,280516307	0.963046858617758	5.55747761571509	2.79121848584678e-05	0.000426574120244127	56.1466026022108	68.6472845856726	49.6760963471833	20.71571404511	38.9513033246165	chr1,280514875,280516307	Pdzd8	0.0590769453580353	7.32937998349813	0.463116225465812	0.678451751485153	156.161864496925	158.911683546321	169.925465017551	171.056341626795	150.539146645092	161.235213966243	154.050919129011	163.903822724232
chr13,101181170,101183018	0.724991810076926	4.93444502676329	5.24341471548883e-07	1.68659381691064e-05	35.7907111929226	38.0187962755756	34.2826550980644	19.4124981023594	24.1573082544556	chr13,101181170,101183018	Susd4	0.0942960204125706	6.07101530259118	0.245233909044338	0.470219632197355	72.5586582540017	72.5187191645286	66.1810561713567	66.0170867955912	67.165351472109	65.135174918639	66.5800724713638	60.8528147740529
chr13,110677056,110678759.1	0.710634807354842	5.72899033828222	2.8860055697573e-06	6.90669692125182e-05	61.8508237944833	67.2123214992983	58.4948768973477	32.6995026098892	43.6805095631784	chr13,110677056,110678759	Slc30a1	0.260264448890554	4.93712698021343	0.00177385537439281	0.0114392912900265	34.6980239972169	33.6713261049309	32.1528580484219	32.5948773197662	28.5953876578986	26.4941687107347	27.853385340476	28.1922423141044
chr13,49849760,49851287	0.798343535383147	5.19503965307448	5.84876629049833e-07	1.85664895314331e-05	43.2843778006586	47.6087952632009	40.619975903121	21.1532068073258	29.2342984750069	chr13,49849760,49851287	Pik3c2b	-0.176776785502329	6.82123770180958	0.103824497685578	0.265213932280992	94.5250324451521	90.5552792271887	128.125176659451	111.037885528917	113.622234116741	131.1672341783	112.324830750386	122.438244319808
chr13,51384227,51385262	0.966696638251048	4.24067967561821	1.83720576116531e-06	4.79748727066797e-05	22.5928370513564	26.5941381101528	20.3706010135399	8.80180557007188	14.9002030683581	chr13,51384227,51385262	Kdm5b	0.273881764768344	7.03662431330717	0.000408769831686027	0.00331450298606581	146.343617560151	145.731240772195	142.596364173269	139.74833487041	120.50447003321	120.65031074899	118.912555189583	115.025759294888
chr13,51972209,51974195	0.669869167946282	5.50997776801127	4.36835211584195e-07	1.45103452745642e-05	53.0150073222638	55.3340918573319	51.3652423259211	30.724994184141	36.1761407254644	chr13,51972209,51974195	Arl8a	-0.190027250644473	7.29596932715829	0.0219260850457264	0.0849378334528444	155.818587621601	152.348080277985	137.345451460609	141.351576101355	174.831391912645	159.077226442588	173.172739867467	162.405751417718
chr13,72893054,72894326	0.657619902677792	4.3565383643369	3.83100273987924e-05	0.000549471140336801	23.4876415153027	25.3857537728858	22.2906912578253	12.9480410220818	17.1003238682067	chr13,72893054,72894326	RGD1304622	-0.0768200147785957	4.16592016069925	0.454893392891284	0.671304553340509	17.5717910883094	16.9157420590597	18.4870871444585	16.5020973442504	18.9525428390433	19.45288636705	18.3189792684514	16.558109315096
chr13,84618292,84619470	0.760596054688719	5.20161527112275	1.83133422527044e-05	0.000305739438536877	42.8369722746258	48.7026649287008	39.6031288734213	20.5824909753092	31.0020395091113	chr13,84618292,84619470	Pogk	-0.326931560149416	6.00298621042384	2.3116407172235e-05	0.000297464975809749	57.4286008106914	55.1762090200944	56.8563171634623	57.7431532581498	71.9610385097027	67.3937904794442	71.5082034589971	74.1339787627103
chr13,96237020,96238891	0.784741674259463	6.07641805963848	3.30230084615928e-05	0.000488668643383234	78.9632279608961	91.184201709612	72.187449109525	36.2952491978556	57.4732462741565	chr13,96237020,96238891	Hnrnpu	0.042772853222889	8.77575841590131	0.582543655480237	0.769398284724237	461.427563899492	448.132949355392	439.149496992142	430.062415693515	446.369078422072	425.82234666709	436.226839348544	418.390605825097
chr13,98230022,98230729	0.886663661273437	3.57077022780384	7.34286932739086e-06	0.000146126924974936	13.9807144892497	16.1326750018431	12.6757477191051	5.9070916668384	9.49255831419859	chr13,98230022,98230729	Cdc42bpa	-0.155421015582567	8.51492773386673	0.0398140112355573	0.132732262368221	346.572276128086	340.715543044356	348.747189220538	348.057010179681	386.256735956093	380.927018935525	386.305083163254	388.042034476538
chr13,98230946,98231376	1.0462916697241	2.41101377381744	3.53470394557221e-05	0.000515546210563377	6.15148406706624	7.63589198108023	5.43431474427804	2.09093687497764	4.08631889249473	chr13,98230946,98231376	Cdc42bpa	-0.155421015582567	8.51492773386673	0.0398140112355573	0.132732262368221	346.572276128086	340.715543044356	348.747189220538	348.057010179681	386.256735956093	380.927018935525	386.305083163254	388.042034476538
chr13,99472829,99473662	0.864186613840342	4.05776912949399	1.7272391131127e-08	9.80590194018314e-07	20.1322946590834	20.0396977092855	19.9119056427514	10.7397969708262	11.2488237106861	chr13,99472829,99473662	Cnih4	-0.181845973487696	3.85296535530139	0.086115646257766	0.232833011338693	13.5255654907533	13.7139815348176	12.7007313541814	13.8160700313609	14.9886314677935	14.5081494596239	15.4799486575513	16.0022935613297
chr14,10853917,10855058	0.643960112697425	5.40419916217122	3.77316055296822e-06	8.57205229109481e-05	48.8766974168406	51.7419985769552	46.9536955283047	28.1886016200767	34.7443238517635	chr14,10853917,10855058	Sec31a	-0.0303847709843688	6.50514428431984	0.723483872464942	0.858938440003157	95.783412084412	95.0374093402989	83.1686114899812	85.1088816222751	95.9820142912143	89.0537669358023	95.1832204154428	86.5237720311567
chr1,47161697,47163013	0.719563091727646	4.14314819821386	2.42328389679348e-05	0.000381693427275557	20.3559410041869	22.556130063536	19.1235126151343	10.5243904815656	14.5645136256486	chr1,47161697,47163013	Tmem181	0.18694857179221	5.56644760817534	0.0308416620842202	0.110417079135659	50.9981093245901	45.5711543376066	55.0333106307565	49.7732118191395	45.9512669642104	42.3179781433893	42.4232743692112	46.2001366727662
chr14,77379482,77381265	0.592668708263225	5.33293767456706	6.9836286938097e-06	0.000140192395390406	46.1924040372501	47.8177508604664	44.9161929699754	28.4143145311553	32.9774433619305	chr14,77379482,77381265	Nsg1	0.192232445652088	7.82462687390999	0.0414862727950087	0.136974883767731	219.582363569601	251.974679109093	228.122546798091	266.987519902764	186.581034523784	219.063434708663	209.275505985984	231.145719135343
chr14,78308354,78309301	0.711071746184974	4.45301540701648	7.90581918282168e-07	2.37615926948959e-05	25.6127350029504	26.2507998332907	25.1169507354514	14.7853880805373	16.5441481075978	chr14,78308354,78309301	Crmp1	-0.0320939838778625	7.0865890691325	0.793290170551287	0.901521510439683	159.243130627605	146.905094221447	116.339949486762	114.749365822507	158.677586785597	124.379028716356	146.979457248318	119.28716483396
chr14,78901690,78904026	0.754560462112135	4.41946388084549	2.04720252391867e-06	5.23341425322599e-05	25.0534878950018	27.1290337614823	23.6486070144615	12.9476271798234	16.9898448199065	chr14,78901690,78904026	Ppp2r2c	0.263960156034671	7.08686720326103	0.00306003749399951	0.0180065522888112	140.363705511942	139.968253308511	164.726577254755	147.87333938476	120.287309542181	136.31953702537	119.020074093998	118.162871302368
chr14,79013369,79014493	0.659176915084312	4.12730217660962	2.58105253104625e-05	0.000400637486431887	20.1322753924098	21.1344852413276	19.3480965703797	11.5564657788379	14.0096719484632	chr14,79013369,79014493	Bloc1s4	0.0556985925801942	3.39979294403092	0.667258882931426	0.824219569528165	10.6985971938057	9.60522906929016	12.1096395180213	10.1904890888196	10.7420743253287	10.5674183266493	9.90963918279965	9.77141122573847
chr14,82047396,82048043	1.38180740405836	2.97968930706767	2.8615157325274e-12	5.6538899149659e-10	10.0661260259815	11.0071309725664	9.39279686354828	3.24099929421376	4.5249151863513	chr14,82047396,82048043	Nat8l	-0.00503127048276225	7.89210013861858	0.948002209668413	0.983559291956626	240.692316956682	239.914939089688	231.498173487391	236.038601745949	239.302527596425	234.149405593761	240.07471243515	237.928050343145
chr14,82048260,82049497	0.602636748229174	4.80867117315402	1.03033875590823e-05	0.000192047541552029	32.0998029955407	33.004010336452	31.4526339820093	19.9819694018335	22.389188797874	chr14,82048260,82049497	Nat8l	-0.00503127048276225	7.89210013861858	0.948002209668413	0.983559291956626	240.692316956682	239.914939089688	231.498173487391	236.038601745949	239.302527596425	234.149405593761	240.07471243515	237.928050343145
chr14,82374654,82375858	0.640602571750546	6.05930175911585	1.91228212575504e-07	7.25988451708205e-06	77.5093009420916	79.4013112963612	75.8013523879221	46.8853643554367	52.6053894451247	chr14,82374654,82375858	Fam53a	-0.001910659553053	3.55179314089261	1	1	11.5860077335056	10.3523074286027	13.3955621536108	11.1217973490327	12.1746654551408	12.0395331736906	11.1952233848616	11.1089442570198
chr14,83061907,83063116	0.634290345906426	6.22940362372679	5.84022059725572e-05	0.000771823156657754	86.0095575970645	94.7703706333834	80.7831945963959	47.1372187339735	65.1867980714575	chr14,83061907,83063116	Ywhah	-0.240694029054358	9.36099389904182	0.0303997161146737	0.109217223185575	694.459637362013	646.799088274301	543.324559177732	526.447642350293	806.940353353235	666.541910615402	759.218414957191	616.080579572706
chr14,83219044,83219928.1	0.752201668597866	4.23110826601989	3.34170565831682e-07	1.16652866059407e-05	22.2573698831608	21.9992085506333	22.1742085099422	13.0472224623864	13.2329923638709	chr14,83219044,83219928	Depdc5	-0.329235783530128	6.0434061265853	0.000419723193841847	0.0033876796782686	64.0171946514673	62.0064111099142	53.8562815314771	53.597135915995	79.2287167482305	70.7589519131788	77.5068390196102	65.8396129427629
chr14,84368008,84369146	0.980662787931748	4.88631199132697	4.50519759126178e-09	3.1075016816288e-07	36.0143824172251	39.9855126010427	33.6058575123106	15.263850540273	21.7351655625548	chr14,84368008,84369146	Rnf215	-0.084725426864832	4.23710494679955	0.437353405202063	0.65680675978839	20.2798779146849	18.4631926325841	17.4699151693652	16.6033471358406	21.3720101394744	17.977173500649	19.8720822731479	18.000455537323
chr14,85190472,85191783	1.269569193021	4.10996115515493	9.93895234080704e-08	4.18087476574305e-06	21.3625030309585	26.6006297292529	18.6753914063457	6.14861123646634	12.2551533204803	chr14,85190472,85191783	Nefh	-0.589799470063946	7.60811884969778	0.000117278515859027	0.0011671371847387	135.326514979551	191.301976464801	111.465117710861	184.623177829796	185.871614768301	229.312696183655	252.768669218169	269.270855498843
chr1,48625187,48626489	0.752169980688137	5.2307364665553	1.85872289751387e-06	4.84264021161628e-05	43.955452280384	48.26190416905	41.4117266635709	22.3075453393578	30.5574687647537	chr1,48625187,48626489	Map3k4	-0.260558130917824	5.85855023324712	0.00330610188236351	0.0191734806648667	57.531997170817	53.7353773068314	51.0692220967655	48.4750023332802	68.7589333857037	60.8756443027259	65.4551069252656	57.4553239738894
chr14,86738242,86739937	0.738886849557021	4.6972180798115	2.21659411344585e-05	0.000356338603580185	30.0865375713321	33.8874956843847	27.8363510281134	14.8041788402104	21.8465470648931	chr14,86738242,86739937	Purb	0.363243800826127	7.51109540981119	2.6385686742975e-06	4.5493456455495e-05	211.31095790563	207.68437128427	204.007589756831	197.593188782583	163.647455293137	160.919253490209	159.299995110608	154.071468575943
